Please Tell Me,The Housemaid,The Ritual,The Inmate,The Serpent & The Wings of Night,The Ashes & The Star Cursed King,Court of Ravens and Ruin,Dopamine Detox,Don't Believe Everything You Think,The Art of Letting Go,CS_Logit,CS_X,CS_PCA
0,0,1,1,1,1,1,1,0,1,2.1229118018025384,2.269128300757424,2.1451483128267492
0,0,1,1,1,1,1,1,1,0,2.181980310810047,2.3168902394244526,2.1907593770746527
0,0,1,1,1,1,1,1,1,1,2.321873945360599,2.4619445124051533,2.3317168658737546
0,1,0,0,0,0,0,0,0,0,0.5338012844548624,0.6506997894509244,0.4285582086263275
0,1,0,0,0,0,0,0,0,1,1.1213108865874855,1.2519943512203908,1.1322984692402407
0,1,0,0,0,0,0,0,1,0,1.2684948777320835,1.3665364261087691,1.2535031189602526
0,1,0,0,0,0,0,0,1,1,1.596234047424014,1.693140585368103,1.563057691392591
0,1,0,0,0,0,0,1,0,0,1.218687262415741,1.299151464599638,1.201181177528421
0,1,0,0,0,0,0,1,0,1,1.5529041911152552,1.6445867879354363,1.523756498378804
0,1,0,0,0,0,0,1,1,0,1.6530511357435063,1.7065833886078519,1.5873924573151104
0,1,0,0,0,0,0,1,1,1,1.8857748133952432,1.9481420307024708,1.8078347237047212
0,1,0,0,0,0,1,0,0,0,1.0627717565312018,1.1994250865484242,0.9585957815547049
0,1,0,0,0,0,1,0,0,1,1.4458066978492783,1.5955293682361242,1.4691085411847653
0,1,0,0,0,0,1,0,1,0,1.5534249006787098,1.6783258905232836,1.5709134950059356
0,1,0,0,0,0,1,0,1,1,1.8063511649894997,1.9313209062834096,1.8206245274322082
0,1,0,0,0,0,1,1,0,0,1.517604320996206,1.6318656237942146,1.5251253738912405
0,1,0,0,0,0,1,1,0,1,1.773470992384529,1.89514853206543,1.7880426679271015
0,1,0,0,0,0,1,1,1,0,1.8545107858275485,1.9447341917120087,1.843115903632286
0,1,0,0,0,0,1,1,1,1,2.0472073648530698,2.1417981570178055,2.028654111095299
0,1,0,0,0,1,0,0,0,0,0.8632138013985272,0.9566080066060927,0.766740754990362
0,1,0,0,0,1,0,0,0,1,1.3160252913253228,1.4551667791945708,1.3380222403911546
0,1,0,0,0,1,0,0,1,0,1.432885049523614,1.5700954591982867,1.4539859554979258
0,1,0,0,0,1,0,0,1,1,1.7172181318859525,1.8510301946884304,1.7222324804997153
0,1,0,0,0,1,0,1,0,0,1.3931387904809849,1.5192987428373588,1.4066443715484835
0,1,0,0,0,1,0,1,0,1,1.6792261581920067,1.811591646445129,1.6850885976020278
0,1,0,0,0,1,0,1,1,0,1.7668069529752992,1.875954034792208,1.7491688922524584
0,1,0,0,0,1,0,1,1,1,1.975650443578549,2.0856101772654094,1.9441558848757465
0,1,0,0,0,1,1,0,0,0,1.2659344694468615,1.3978118475389711,1.1688931154669266
0,1,0,0,0,1,1,0,0,1,1.587094828571329,1.7459734466564771,1.6132019913501598
0,1,0,0,0,1,1,0,1,0,1.6802989803796844,1.82845701300267,1.7108208520335886
0,1,0,0,0,1,1,0,1,1,1.9053343406830245,2.0551296298162125,1.9363699191577337
0,1,0,0,0,1,1,1,0,0,1.6501889465800432,1.7913641832969487,1.6686012710160756
0,1,0,0,0,1,1,1,0,1,1.8761192038155878,2.0241958650501357,1.9048112909204242
0,1,0,0,0,1,1,1,1,0,1.9503210700848947,2.075176236836323,1.9595084047747955
0,1,0,0,0,1,1,1,1,1,2.125663329754664,2.252333530941763,2.129285971437922
0,1,0,0,1,0,0,0,0,0,1.0244658512838511,1.1199771206756775,0.9048410281041978
0,1,0,0,1,0,0,0,0,1,1.4166114369165006,1.5570459027962509,1.4262016822850283
0,1,0,0,1,0,0,0,1,0,1.526681928317727,1.659217751049249,1.5330417947097639
0,1,0,0,1,0,0,0,1,1,1.7864429281337546,1.9195733997373774,1.7867442609882405
0,1,0,0,1,0,0,1,0,0,1.4866835541774115,1.6155798227563054,1.489558791675773
0,1,0,0,1,0,0,1,0,1,1.7491136052183305,1.8840383471972375,1.7528158065148398
0,1,0,0,1,0,0,1,1,0,1.8316450056884717,1.9415083112752802,1.8143143299521587
0,1,0,0,1,0,0,1,1,1,2.0281869889640403,2.1404155156624074,2.0009386483006617
0,1,0,0,1,0,1,0,0,0,1.3716728151463964,1.5026395904168082,1.2626843606546334
0,1,0,0,1,0,1,0,0,1,1.6635920711429637,1.8207865846016167,1.6776122636634283
0,1,0,0,1,0,1,0,1,0,1.7510250888213907,1.8964427065761824,1.7687399468493588
0,1,0,0,1,0,1,0,1,1,1.9611453640855512,2.1100404957661447,1.9850224810627788
0,1,0,0,1,0,1,1,0,0,1.721683577979026,1.8636964043902393,1.7313618399955888
0,1,0,0,1,0,1,1,0,1,1.933093911808382,2.0816325205908424,1.9573120568349014
0,1,0,0,1,0,1,1,1,0,2.0021336756635986,2.1279538870563726,2.0092338552507814
0,1,0,0,1,0,1,1,1,1,2.1689169581652235,2.29724039338713,2.173178101406893
0,1,0,0,1,1,0,0,0,0,1.232499360750439,1.307970260007274,1.1286908257565915
0,1,0,0,1,1,0,0,0,1,1.5636240370931886,1.6935102370774078,1.5772391607407368
0,1,0,0,1,1,0,0,1,0,1.65670121280382,1.7956410452392324,1.6780678717111015
0,1,0,0,1,1,0,0,1,1,1.8885780536675516,2.0298520400073823,1.9065404869614753
0,1,0,0,1,1,0,1,0,0,1.6212885968786341,1.762044444891663,1.640238952795345
0,1,0,0,1,1,0,1,0,1,1.8542582697481833,2.000123511937019,1.8747235231335884
0,1,0,0,1,1,0,1,1,0,1.9284828507234177,2.0599102896796966,1.935093360351885
0,1,0,0,1,1,0,1,1,1,2.1075516507558483,2.238942265383461,2.1045515117213593
0,1,0,0,1,1,1,0,0,0,1.5235734740781326,1.6433103594282954,1.4237769349675136
0,1,0,0,1,1,1,0,0,1,1.7793240569238709,1.9312312808313132,1.7945733925752463
0,1,0,0,1,1,1,0,1,0,1.8567735816239883,2.007513251614302,1.881772613782471
0,1,0,0,1,1,1,0,1,1,2.0477993639066328,2.203150394188512,2.0806088730567174
0,1,0,0,1,1,1,1,0,0,1.8302949160401554,1.9811832970879821,1.8477471078780503
0,1,0,0,1,1,1,1,0,1,2.021727473498487,2.1787227560496594,2.05370299175299
0,1,0,0,1,1,1,1,1,0,2.085312067488587,2.2271021497166648,2.1051685661542923
0,1,0,0,1,1,1,1,1,1,2.239360523850036,2.3821062645274185,2.2568215393086772
0,1,0,1,0,0,0,0,0,0,1.2795873098263282,1.3747246917278761,1.1928040268162878
0,1,0,1,0,0,0,0,0,1,1.6019491312051273,1.7206500544314314,1.5903349780027813
0,1,0,1,0,0,0,0,1,0,1.6955354701635705,1.8086310202600944,1.6884250396129294
0,1,0,1,0,0,0,0,1,1,1.9188587958490737,2.0335134070396483,1.9068936899869398
0,1,0,1,0,0,0,1,0,0,1.6577569827324177,1.770725388144717,1.649615892361378
0,1,0,1,0,0,0,1,0,1,1.8869639046703708,2.0013484143330103,1.875236329498369
0,1,0,1,0,0,0,1,1,0,1.959919030359318,2.0545949308141265,1.9323379127027664
0,1,0,1,0,0,0,1,1,1,2.136056105432004,2.2300857721671004,2.0980487659085023
0,1,0,1,0,0,1,0,0,0,1.567102864171141,1.6786150562549542,1.4819872016490094
0,1,0,1,0,0,1,0,0,1,1.814708821672554,1.9470748255758248,1.8147489384739426
0,1,0,1,0,0,1,0,1,0,1.8910740232476644,2.0139591182035534,1.8981565805972291
0,1,0,1,0,0,1,0,1,1,2.0758675909732935,2.2040416496336497,2.089005359528123
0,1,0,1,0,0,1,1,0,0,1.8643603565195102,1.985641393191621,1.864557157871432
0,1,0,1,0,0,1,1,0,1,2.052001414607879,2.177900837141483,2.0624685647565557
0,1,0,1,0,0,1,1,1,0,2.1136826297212794,2.220942434568915,2.111597507058001
0,1,0,1,0,0,1,1,1,1,2.264964373313922,2.374192522264136,2.2594231987001945
0,1,0,1,0,1,0,0,0,0,1.4447372242416128,1.5336876285523129,1.3678120309714232
0,1,0,1,0,1,0,0,0,1,1.7230621117028273,1.8453246242773635,1.7212042183923444
0,1,0,1,0,1,0,0,1,0,1.8058344723059356,1.9328421922517123,1.8159093585224193
0,1,0,1,0,1,0,0,1,1,2.008460587872638,2.138412852463778,2.0148451621200185
0,1,0,1,0,1,0,1,0,0,1.7714300101508922,1.9007830594628476,1.7796934227611716
0,1,0,1,0,1,0,1,0,1,1.977552106033362,2.109762709345964,1.9840702902048328
0,1,0,1,0,1,0,1,1,0,2.0449053127207106,2.1639367203725435,2.0408228797727053
0,1,0,1,0,1,0,1,1,1,2.207127490705997,2.3249717838165753,2.1932873951938014
0,1,0,1,0,1,1,0,0,0,1.69304155130136,1.803163992602342,1.6146908965539695
0,1,0,1,0,1,1,0,0,1,1.913209807445823,2.049893095576058,1.917566304654516
0,1,0,1,0,1,1,0,1,0,1.9839350759359757,2.116613809859973,1.99818096094796
0,1,0,1,0,1,1,0,1,1,2.1536225687200554,2.292801889592635,2.1750088774253435
0,1,0,1,0,1,1,1,0,0,1.9587977394005056,2.0922500775272654,1.9661235640788353
0,1,0,1,0,1,1,1,0,1,2.1299621945624065,2.269371236768353,2.14904505347899
0,1,0,1,0,1,1,1,1,0,2.1885000221560698,2.313383087243737,2.1977544609851067
0,1,0,1,0,1,1,1,1,1,2.32904547681267,2.4556008877507507,2.3360899400502277
0,1,0,1,1,0,0,0,0,0,1.5354718809118884,1.6270357121966819,1.4442746480253528
0,1,0,1,1,0,0,0,0,1,1.7899890268530692,1.915344176167543,1.7811385234614152
0,1,0,1,1,0,0,0,1,0,1.8689272413412712,1.9950946275358135,1.8683076879011093
0,1,0,1,1,0,0,0,1,1,2.0585985392691435,2.1913549267932986,2.0616572289332855
0,1,0,1,1,0,0,1,0,0,1.8350113289546093,1.9658465701973593,1.8347361812940284
0,1,0,1,1,0,0,1,0,1,2.028891930001324,2.1645716680942613,2.0342190488402094
0,1,0,1,1,0,0,1,1,0,2.0928608443209904,2.2133481066635414,2.087425760586718
0,1,0,1,1,0,0,1,1,1,2.2477372546708847,2.3693911662511367,2.236424165471637
0,1,0,1,1,0,1,0,0,0,1.7624767970301756,1.874244535628578,1.673083758833226
0,1,0,1,1,0,1,0,0,1,1.9685917700684552,2.106174573464594,1.9648984990204479
0,1,0,1,1,0,1,0,1,0,2.0355556991120705,2.16850000109914,2.0401963440682453
0,1,0,1,1,0,1,0,1,1,2.1961752325825947,2.337709449348147,2.2128797364208928
0,1,0,1,1,0,1,1,0,0,2.0102974656339705,2.1456179510142235,2.0113350239914185
0,1,0,1,1,0,1,1,0,1,2.173108109860541,2.3154394935094964,2.190214809989337
0,1,0,1,1,0,1,1,1,0,2.2287824443247466,2.3558582673451487,2.235822010218788
0,1,0,1,1,0,1,1,1,1,2.3636546141461356,2.4938701692872045,2.37115682749028
0,1,0,1,1,1,0,0,0,0,1.6650194200921764,1.7474541871423541,1.5835744083557743
0,1,0,1,1,1,0,0,0,1,1.892384121011939,2.012151201550874,1.8880800478930686
0,1,0,1,1,1,0,0,1,0,1.9637228629332488,2.0911032743639204,1.9716852411408878
0,1,0,1,1,1,0,0,1,1,2.138170855240611,2.273407215568504,2.1503961380449907
0,1,0,1,1,1,0,1,0,0,1.9318572358099482,2.067527429022742,1.9414940770096174
0,1,0,1,1,1,0,1,0,1,2.109008371570458,2.250495133586842,2.124221058390698
0,1,0,1,1,1,0,1,1,0,2.168791189171792,2.299592217801598,2.176527788914139
0,1,0,1,1,1,0,1,1,1,2.3126847840507585,2.444833975454792,2.3151176574308234
0,1,0,1,1,1,1,0,0,0,1.8672694309899778,1.9736269678747538,1.7856977880613474
0,1,0,1,1,1,1,0,0,1,2.054484464179922,2.1890487819403175,2.053687953305452
0,1,0,1,1,1,1,0,1,0,2.117159290023363,2.2510727737276857,2.126459783276443
0,1,0,1,1,1,1,0,1,1,2.2664744365637515,2.4095705058341808,2.2878327964154646
0,1,0,1,1,1,1,1,0,0,2.0928594178022983,2.2323270135909,2.099266925608145
0,1,0,1,1,1,1,1,0,1,2.243354454891036,2.3903266133986287,2.2655304826674865
0,1,0,1,1,1,1,1,1,0,2.296340873855912,2.431279889585588,2.3108555279660687
0,1,0,1,1,1,1,1,1,1,2.422864224821831,2.560696909329775,2.438149377369076
0,1,1,0,0,0,0,0,0,0,0.8876875738452973,0.9651471538789875,0.7876247406161938
0,1,1,0,0,0,0,0,0,1,1.3250698860893426,1.4647673425928587,1.339420319755272
0,1,1,0,0,0,0,0,1,0,1.4516569883377242,1.571785964913662,1.447463970127779
0,1,1,0,0,0,0,0,1,1,1.7269507814615728,1.8554584498245987,1.716962201501732
0,1,1,0,0,0,0,1,0,0,1.4053969362246423,1.5207379359742799,1.4013562369157337
0,1,1,0,0,0,0,1,0,1,1.686568861468301,1.815255178969382,1.6802840135702042
0,1,1,0,0,0,0,1,1,0,1.7782096272640144,1.8753609327704475,1.740497933036013
0,1,1,0,0,0,0,1,1,1,1.9844443201238648,2.0878088167153894,1.9381383766245555
0,1,1,0,0,0,1,0,0,0,1.277996346281823,1.4002643111957456,1.1811252820685743
0,1,1,0,0,0,1,0,0,1,1.5941755955111028,1.7514473387406446,1.6146611886299944
0,1,1,0,0,0,1,0,1,0,1.6915037224138063,1.828700149553667,1.7072209431361594
0,1,1,0,0,0,1,0,1,1,1.9133078303817936,2.057704658843809,1.9338324155548496
0,1,1,0,0,0,1,1,0,0,1.6563603337544415,1.7923143458844801,1.6674404387080064
0,1,1,0,0,0,1,1,0,1,1.8819279902304646,2.027414805928722,1.9035321882433573
0,1,1,0,0,0,1,1,1,0,1.9572509225790138,2.074414073630712,1.9549829677607016
0,1,1,0,0,0,1,1,1,1,2.13229374882381,2.2537257969885562,2.1265527738132097
0,1,1,0,0,1,0,0,0,0,1.1288188474054972,1.173591432966915,1.0295867633926
0,1,1,0,0,1,0,0,0,1,1.487109936083913,1.6121015553184734,1.503009833647155
0,1,1,0,0,1,0,0,1,0,1.593081573615108,1.7171057986954243,1.6074566771241832
0,1,1,0,0,1,0,0,1,1,1.8363445150894517,1.9722402087211035,1.8485532559170428
0,1,1,0,0,1,0,1,0,0,1.5515771896674209,1.6763213321913846,1.5643081454988041
0,1,1,0,0,1,0,1,0,1,1.7978337376691382,1.938770533572394,1.8123269212954598
0,1,1,0,0,1,0,1,1,0,1.8808288906573134,1.9979077326190575,1.872136456471002
0,1,1,0,0,1,0,1,1,1,2.067798221183049,2.1907059110923868,2.051674896698324
0,1,1,0,0,1,1,0,0,0,1.4458658529981436,1.5501432322798083,1.351151363936622
0,1,1,0,0,1,1,0,0,1,1.7186371954786548,1.8678176083624514,1.7379039554431752
0,1,1,0,0,1,1,0,1,0,1.8051933499654629,1.9438028220779586,1.82661071278796
0,1,1,0,0,1,1,0,1,1,2.0050586742857663,2.1541806248233906,2.0347797621587604
0,1,1,0,0,1,1,1,0,0,1.7734612475771316,1.9138936401999114,1.7889911585067708
0,1,1,0,0,1,1,1,0,1,1.9753148398213656,2.1280710268769556,2.0047217328767197
0,1,1,0,0,1,1,1,1,0,2.045568267750818,2.17489244021444,2.055307491663444
0,1,1,0,0,1,1,1,1,1,2.2061031226489924,2.340376809121235,2.2147240665239014
0,1,1,0,1,0,0,0,0,0,1.2490466860854597,1.3095008876496395,1.1367025728254114
0,1,1,0,1,0,0,0,0,1,1.5694276847615451,1.7025341118281063,1.5779601942198802
0,1,1,0,1,0,0,0,1,0,1.6679987482939478,1.7965226903228393,1.6739683586345995
0,1,1,0,1,0,0,0,1,1,1.894315828780663,2.035660449608846,1.9039565346230527
0,1,1,0,1,0,0,1,0,0,1.6310765236008162,1.7612547810889054,1.6363301284219567
0,1,1,0,1,0,0,1,0,1,1.860209116067486,2.0056248110635844,1.8728738821467918
0,1,1,0,1,0,0,1,1,0,1.936098096203585,2.0594191067672796,1.9298695087758992
0,1,1,0,1,0,0,1,1,1,2.114048513066583,2.243046538882551,2.102023146079127
0,1,1,0,1,0,1,0,0,0,1.5318376849546445,1.6422316021807144,1.4286872048270178
0,1,1,0,1,0,1,0,0,1,1.784092100901243,1.9364433415260311,1.7955494700213928
0,1,1,0,1,0,1,0,1,0,1.8638651730603408,2.0071574819574898,1.8787729879322566
0,1,1,0,1,0,1,0,1,1,2.052707197993958,2.2065661586747343,2.079062620739404
0,1,1,0,1,0,1,1,0,0,1.8363808182506993,1.9803113130155325,1.8462576183803607
0,1,1,0,1,0,1,1,0,1,2.0270788489103047,2.182433164909622,2.053471509307038
0,1,1,0,1,0,1,1,1,0,2.0907052469412797,2.226022346499027,2.1018810486348536
0,1,1,0,1,0,1,1,1,1,2.2446698139741166,2.3845197998264815,2.2554596971955267
0,1,1,0,1,1,0,0,0,0,1.4207584563122833,1.459199077040358,1.316217056342475
0,1,1,0,1,1,0,0,0,1,1.6982081998365532,1.8133070622913898,1.7058798379220717
0,1,1,0,1,1,0,0,1,0,1.7846970545653589,1.9073540996802745,1.7980778596535303
0,1,1,0,1,1,0,0,1,1,1.988746998994053,2.1262140841353707,2.008384095804636
0,1,1,0,1,1,0,1,0,0,1.749013765840119,1.8787022031302296,1.763458534977831
0,1,1,0,1,1,0,1,0,1,1.954821549734119,2.1000771234753457,1.9774994113816349
0,1,1,0,1,1,0,1,1,0,2.02540004227119,2.1553834454633556,2.0337709647229967
0,1,1,0,1,1,0,1,1,1,2.188577056902538,2.3238874659276445,2.192424594326907
0,1,1,0,1,1,1,0,0,0,1.6641939779866786,1.7586816445842737,1.565849659228246
0,1,1,0,1,1,1,0,0,1,1.888683682879478,2.0286349816461837,1.8982784135607615
0,1,1,0,1,1,1,0,1,0,1.9612324578553588,2.099523963633018,1.9780707361026386
0,1,1,0,1,1,1,0,1,1,2.1342018877974174,2.2844390136519,2.164186881178876
0,1,1,0,1,1,1,1,0,0,1.934623336266809,2.0773976445531734,1.947600492553693
0,1,1,0,1,1,1,1,0,1,2.1086138988982785,2.263270855049444,2.1385444761492023
0,1,1,0,1,1,1,1,1,0,2.1686537531395804,2.308150783265422,2.1863188177713844
0,1,1,0,1,1,1,1,1,1,2.311492203037536,2.4552456759063768,2.3299906759861067
0,1,1,1,0,0,0,0,0,0,1.463701778599053,1.5362230570092184,1.3712943284078694
0,1,1,1,0,0,0,0,0,1,1.732824508967363,1.8513832911718107,1.7201152612070294
0,1,1,1,0,0,0,0,1,0,1.8174316296181434,1.934338733893616,1.8097178212297411
0,1,1,1,0,0,0,0,1,1,2.014700689050902,2.142822096197458,2.0114693172851643
0,1,1,1,0,0,0,1,0,0,1.783245007366699,1.9029394077422865,1.7749366700785278
0,1,1,1,0,0,0,1,0,1,1.985519509120859,2.114460861575836,1.981400690891899
0,1,1,1,0,0,0,1,1,0,2.0540590593300005,2.165418550044671,2.0351471467290283
0,1,1,1,0,0,0,1,1,1,2.2143223452436858,2.3285988456479942,2.1903365797039265
0,1,1,1,0,0,1,0,0,0,1.7031671454050836,1.8056989224500521,1.618112224321607
0,1,1,1,0,0,1,0,0,1,1.920516710467216,2.054703449294942,1.9180070444576611
0,1,1,1,0,0,1,0,1,0,1.9915755325346278,2.1184339869271955,1.9948136677665012
0,1,1,1,0,0,1,0,1,1,2.158848768513436,2.296661393693372,2.1740505486804875
0,1,1,1,0,0,1,1,0,0,1.9650338143954278,2.095002325031208,1.9644994096271
0,1,1,1,0,0,1,1,0,1,2.136117827116586,2.2739637465557934,2.1484385289134567
0,1,1,1,0,0,1,1,1,0,2.1947251620780355,2.3153190482820554,2.194676676894125
0,1,1,1,0,0,1,1,1,1,2.3348868746749054,2.459104058885926,2.3348976405249333
0,1,1,1,0,1,0,0,0,0,1.601693950457051,1.6644984368282796,1.5188744892141377
0,1,1,1,0,1,0,0,0,1,1.8402483384239878,1.9531920514833512,1.8337855950098445
0,1,1,1,0,1,0,0,1,0,1.9165887195693532,2.0348172092548946,1.920369291232535
0,1,1,1,0,1,0,0,1,1,2.0979120256751815,2.228338873693166,2.1063972682493506
0,1,1,1,0,1,0,1,0,0,1.8835386576253228,2.008309982840669,1.887742337492482
0,1,1,1,0,1,0,1,0,1,2.067858474328479,2.2031989863055843,2.0768448153062273
0,1,1,1,0,1,0,1,1,0,2.132552586404416,2.2540918766019526,2.1300785911933895
0,1,1,1,0,1,0,1,1,1,2.281243917122768,2.406238012518839,2.2744027101130824
0,1,1,1,0,1,1,0,0,0,1.8146234043922889,1.9091787417614108,1.734673386022786
0,1,1,1,0,1,1,0,0,1,2.01065154099344,2.140470426292958,2.010437092297765
0,1,1,1,0,1,1,0,1,0,2.076990524633279,2.20362235628443,2.0843334706615186
0,1,1,1,0,1,1,0,1,1,2.2319716736991877,2.3707108388248646,2.2517645918283296
0,1,1,1,0,1,1,1,0,0,2.051381985375532,2.183483217838251,2.0553964794833353
0,1,1,1,0,1,1,1,0,1,2.208566348195259,2.350305178210272,2.22676481947828
0,1,1,1,0,1,1,1,1,0,2.264873391500355,2.3919132202768787,2.2721889962073285
0,1,1,1,0,1,1,1,1,1,2.395759967250672,2.527032768477788,2.4044248965176807
0,1,1,1,1,0,0,0,0,0,1.6767358438961042,1.7465258827680827,1.583490730946982
0,1,1,1,1,0,0,0,0,1,1.89810470174828,2.016529912599408,1.8872821636077768
0,1,1,1,1,0,0,0,1,0,1.970842918237143,2.0920976271213334,1.967125886590733
0,1,1,1,1,0,0,0,1,1,2.141948774018334,2.27789564136929,2.148694716349587
0,1,1,1,1,0,0,1,0,0,1.9406149351095854,2.0669858764869438,1.9371185282199805
0,1,1,1,1,0,0,1,0,1,2.1149686871230626,2.254053178092998,2.1227602017766207
0,1,1,1,1,0,0,1,1,0,2.175549659750399,2.3005622052463295,2.172526046277169
0,1,1,1,1,0,0,1,1,1,2.318019715897339,2.4485210547539613,2.313798204944538
0,1,1,1,1,0,1,0,0,0,1.8737992529966034,1.9737222904616525,1.7865581254911698
0,1,1,1,1,0,1,0,0,1,2.0593590185364574,2.193066111841774,2.0540549905530447
0,1,1,1,1,0,1,0,1,0,2.121660314202382,2.252567178133497,2.1239433690161946
0,1,1,1,1,0,1,0,1,1,2.2696133401861838,2.4136086738387945,2.2873089630976486
0,1,1,1,1,0,1,1,0,0,2.0980725781058647,2.23324378529898,2.097635124673714
0,1,1,1,1,0,1,1,0,1,2.2484518513618523,2.3942974409606594,2.2654940812956994
0,1,1,1,1,0,1,1,1,0,2.301042270962227,2.4328187433224246,2.3086041722969513
0,1,1,1,1,0,1,1,1,1,2.4272232551252175,2.5643276951233935,2.4376837167630745
0,1,1,1,1,1,0,0,0,0,1.7905196594380473,1.849592612566546,1.7054106390249326
0,1,1,1,1,1,0,0,0,1,1.9911867680224697,2.0996172283667724,1.9827481449845368
0,1,1,1,1,1,0,0,1,0,2.0579048710020658,2.1744326377303995,2.060030654100784
0,1,1,1,1,1,0,0,1,1,2.216585375024877,2.3483617726457298,2.229073896306889
0,1,1,1,1,1,0,1,0,0,2.0278752506007884,2.154029727670227,2.0323470840897917
0,1,1,1,1,1,0,1,0,1,2.1886101971635306,2.327636247096257,2.2035919593258666
0,1,1,1,1,1,0,1,1,0,2.246417055708021,2.37441635440079,2.2528281294289383
0,1,1,1,1,1,0,1,1,1,2.3794923443247638,2.513223035912955,2.3851178933581343
0,1,1,1,1,1,1,0,0,0,1.968990374231436,2.0599563732242645,1.8873574799206947
0,1,1,1,1,1,1,0,0,1,2.1391064432888554,2.264866005373464,2.1349514769116054
0,1,1,1,1,1,1,0,1,0,2.198005890021596,2.324072543231265,2.2023944089707874
0,1,1,1,1,1,1,0,1,1,2.336304953577163,2.47587062540262,2.3559907611029534
0,1,1,1,1,1,1,1,0,0,2.174392874704008,2.308197946726381,2.1775263817225063
